RISULTATI

Replicabile:; secure_index

Numero di vettore codice:; 10
Matrice dei costi:; [0 1,1 0]

Inizializzazione tramite SOM:
Numero epoche:; 1

BVQ con iterazioni:
Numero bag:; 1
Dimensione bag:; 10

Dimensione test:; 1894
Dimensione train:; 8107

Tempo di esecuzione TOT:; 12 secondi
Tempo di esecuzione SOM:; 2 secondi
Tempo di esecuzione train BVQ:; 0 secondi

Matrice di confusione dopo il train con Spark:
542;392;
281;679;

Accuratezza:
0.6446673706441394

Pesi prima del SOM:
0.37531607411531437;2.0344921355615617;"1"
1.2758813010016734;0.4929050473307031;"1"
0.028954338949845945;0.37993622063730015;"1"
-1.971396873121725;0.8098491471513923;"1"
0.1513861589776183;-0.7693155816860018;"1"
-0.1771440405821713;-0.15039894799212963;"2"
-0.4118188988523022;0.6476777331618787;"2"
-0.20419794579047792;0.2508746535250762;"2"
0.18161468728380553;-0.2550871483305549;"2"
0.18106681927910562;0.11268791024438148;"2"

Pesi prima del train BVQ:
0.3706335645936627;2.0316682716609527;"1"
1.2758813010016734;0.4929050473307031;"1"
0.024807814875361853;0.37815593653869023;"1"
-1.977958120305596;0.8087264634510726;"1"
0.14419492032202866;-0.771726278437228;"1"
-0.17880116373783203;-0.14945332749733115;"2"
-0.4101334493914892;0.6473810944255299;"2"
-0.20359307279958816;0.25130794907724574;"2"
0.1809705928783249;-0.2576829125070399;"2"
0.1848048147604944;0.1160626969290676;"2"

Pesi dopo il train BVQ:
0.3706335645936627;2.0316682716609527;"1"
1.2758813010016734;0.4929050473307031;"1"
0.01872147208985219;0.3750191637533908;"1"
-1.977958120305596;0.8087264634510726;"1"
0.14419492032202866;-0.771726278437228;"1"
-0.17880116373783203;-0.14945332749733115;"2"
-0.4101334493914892;0.6473810944255299;"2"
-0.20359307279958816;0.25130794907724574;"2"
0.1809705928783249;-0.2576829125070399;"2"
0.18568071475976122;0.12773476619259733;"2"
